Timestamp,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2025-03-23,21.212083333333336,31.926666666666666,11.145000000000001,3.3074999999999997,6.574583333333333,37.07791666666667,22.45958333333333,38.41416666666667,Good
2025-03-24,24.97875,37.57625,11.702083333333334,3.612083333333333,6.49625,29.608333333333334,21.342916666666667,37.91833333333333,Good
2025-03-25,32.12416666666667,48.07863636363636,14.116666666666667,3.17125,6.382083333333333,30.95125,22.421666666666667,48.55375,Good
2025-03-26,39.59291666666667,59.418749999999996,16.567083333333333,3.315416666666667,6.72125,27.024,23.910833333333333,59.864583333333336,Satisfactory
2025-03-27,41.71272727272727,63.65208333333334,17.934166666666666,2.967916666666667,7.305416666666666,38.05681818181818,27.19333333333333,64.27708333333334,Satisfactory
2025-03-28,48.690588235294115,74.32833333333333,21.896666666666665,4.89,8.303333333333333,35.216521739130435,28.39375,74.32833333333333,Satisfactory
2025-03-29,40.05166666666667,60.10458333333333,21.36583333333333,5.3775,7.970416666666666,25.228333333333335,33.31583333333334,60.10458333333333,Satisfactory
2025-03-30,40.9675,61.32416666666666,18.597916666666666,3.7883333333333336,7.672083333333333,32.68625,31.97875,61.32416666666666,Satisfactory
2025-03-31,33.97083333333333,51.080555555555556,13.07,3.169166666666667,6.734166666666667,41.739583333333336,26.832916666666666,48.80833333333334,Good
2025-04-01,45.461666666666666,68.13458333333334,16.16208333333333,4.2387500000000005,6.8308333333333335,41.86409090909091,24.429583333333337,68.13458333333334,Satisfactory
2025-04-02,39.25791666666667,59.473636363636366,15.261249999999999,2.4841666666666664,7.0062500000000005,17.017916666666668,21.522499999999997,57.336666666666666,Satisfactory
2025-04-03,25.749166666666667,38.495,13.670416666666668,2.1454166666666667,5.03375,21.489583333333332,14.028333333333334,38.58,Good
2025-04-04,25.327083333333334,37.76083333333333,16.805,4.085833333333333,4.285833333333334,40.48818181818182,13.131666666666668,41.61541666666667,Good
2025-04-05,25.345416666666665,37.97958333333333,12.737916666666665,3.606666666666667,4.784583333333333,25.991249999999997,10.211666666666668,38.28875,Good
2025-04-06,22.22791666666667,33.36166666666667,13.329166666666666,3.546666666666667,5.11625,34.839999999999996,12.520416666666668,37.19916666666666,Good
2025-04-07,16.707083333333333,25.289583333333336,11.697916666666666,3.2675,4.965416666666667,24.535,15.130833333333333,28.503333333333334,Good
2025-04-08,24.177916666666665,36.31375,14.710416666666667,3.2554166666666666,4.663333333333333,31.50916666666667,9.74625,38.572916666666664,Good
2025-04-09,31.02541666666667,46.46625,17.169166666666666,3.470833333333333,5.015833333333333,26.040952380952383,10.532083333333334,46.62416666666667,Good
2025-04-10,32.98666666666667,49.38391304347826,17.272916666666667,3.952083333333333,6.303333333333334,35.52217391304348,24.251666666666665,51.327916666666674,Satisfactory
2025-04-11,37.035833333333336,55.64826086956522,14.970416666666667,4.094166666666667,7.022916666666667,35.604166666666664,43.19260869565217,56.10208333333333,Satisfactory
2025-04-12,39.98916666666667,60.27086956521739,17.172916666666666,4.037916666666667,5.933333333333334,33.82625,47.975833333333334,59.48333333333333,Satisfactory
2025-04-13,39.82875,59.69166666666667,17.25,3.2729166666666667,5.929166666666667,27.840833333333336,39.899166666666666,59.69166666666667,Satisfactory
2025-04-14,28.283749999999998,42.59791666666667,13.895000000000001,3.407083333333333,5.324583333333334,30.70041666666667,24.46166666666667,43.64041666666666,Good
2025-04-15,23.65625,35.48083333333333,10.444166666666666,3.3658333333333332,4.935,30.530416666666667,22.627916666666668,37.12,Good
2025-04-16,24.017083333333332,36.1625,13.112083333333333,3.5654166666666662,4.660416666666667,30.20125,22.8275,36.94375,Good
2025-04-17,26.00125,39.31375,16.857916666666664,3.9562500000000003,4.001666666666667,34.23583333333333,17.7425,40.14416666666667,Good
2025-04-18,28.803749999999997,43.36625,15.289583333333333,3.22875,4.239583333333333,27.325833333333335,17.714166666666667,43.37416666666667,Good
2025-04-19,31.66541666666667,46.370555555555555,12.84125,3.9545833333333333,4.5975,39.53391304347826,23.914583333333336,48.30458333333333,Good
