Date,NO,NOx,Benzene,Toluene,AT,RH,WD,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2022-06-11,2.4525,7.654166666666666,0.10000000000000002,0.34541666666666665,24.7,68.05541666666666,217.58208333333334,707.2670833333333,11.739583333333334,29.64625,15.174166666666666,8.418333333333333,0.8854166666666666,21.035416666666666,28.991249999999997,31.038750000000004,Good
2022-06-12,2.2675,7.34625,0.10000000000000002,0.29250000000000004,24.707083333333333,69.495,216.3083333333333,707.3016666666667,12.647916666666667,30.20375,14.64125,6.9383333333333335,0.9154166666666668,13.247083333333334,29.070000000000004,31.37375,Good
2022-06-13,2.38375,8.01625,0.10000000000000002,0.2520833333333333,24.25791666666667,70.55541666666666,218.10875,707.6037500000001,10.4425,28.137916666666666,15.873750000000001,7.374583333333334,0.8604166666666666,14.697916666666666,28.449583333333333,29.78625,Good
2022-06-14,2.3408333333333333,9.659583333333334,0.10000000000000002,0.4695833333333333,24.907083333333333,68.31458333333333,221.99375,707.4833333333332,13.696666666666667,29.972916666666666,19.10875,7.506666666666667,0.86,21.399583333333336,29.805833333333336,31.29375,Good
2022-06-15,2.66375,12.034999999999998,0.10000000000000002,0.6029166666666667,23.94666666666667,75.34916666666666,226.64833333333334,706.8033333333333,13.965833333333334,25.344166666666666,23.762083333333333,6.857916666666667,0.8495833333333334,21.62125,27.650833333333335,27.874166666666667,Good
2022-06-16,2.3927700348432057,14.88581881533101,0.1,0.784390243902439,24.48993031358885,73.76559233449477,228.01515679442508,706.5091289198606,17.672247386759583,31.29186411149826,29.476602787456446,7.194198606271777,0.8828571428571428,33.354285714285716,28.37247899159664,39.278571428571425,Good
2022-06-17,2.5951393728222993,13.319547038327526,0.1,0.8559756097560977,25.666968641114984,70.73648083623694,215.703606271777,706.0571080139372,21.25883275261324,33.23858885017422,26.274006968641114,6.588710801393729,0.9,38.545,31.07785714285714,39.82785714285715,Good
2022-06-18,2.6124390243902442,14.50790650406504,0.10208333333333335,0.7512398373983741,24.909867886178862,74.845081300813,214.24644308943087,706.0835569105692,18.894573170731707,27.839471544715447,28.62553861788618,6.109522357723577,0.8616666666666667,27.070833333333336,28.279583333333335,34.5225,Good
2022-06-19,2.398888888888889,17.013333333333335,0.11,0.7416666666666667,23.568333333333335,78.88555555555556,222.23166666666668,706.6716666666666,13.337777777777779,22.549999999999997,33.51611111111111,6.290555555555556,0.7661111111111112,16.724920634920636,26.238968253968252,33.871111111111105,Good
2022-06-20,2.3684415584415586,13.896839826839827,0.10168831168831166,0.39164502164502163,22.984761904761903,79.6238961038961,225.24471861471864,706.5382251082251,27.57307359307359,30.958268398268398,27.391125541125543,6.546623376623376,0.8108225108225108,15.874285714285715,27.594761904761906,29.384285714285717,Good
2022-06-21,2.4433333333333334,12.796666666666667,0.10000000000000002,0.51875,23.296666666666667,77.5975,219.94791666666666,705.61625,29.705416666666665,32.856249999999996,25.29875,7.190833333333334,0.795,27.545,27.218333333333334,36.34291666666667,Good
2022-06-22,2.577916666666667,9.234583333333333,0.10000000000000002,0.53875,22.504166666666666,79.89583333333333,212.88583333333335,705.5595833333333,27.294583333333335,30.032916666666665,18.415833333333335,8.769583333333333,0.8650000000000001,26.6675,25.9375,33.1675,Good
2022-06-23,2.702083333333333,10.435,0.10000000000000002,0.47833333333333333,22.474166666666665,79.25208333333333,212.64541666666665,706.9745833333333,31.52208333333333,35.75958333333333,20.505,8.609583333333333,0.9041666666666667,18.074166666666667,26.8225,36.112500000000004,Good
2022-06-24,2.634583333333333,8.817916666666667,0.10000000000000002,0.41291666666666665,23.479583333333334,75.10875,214.03958333333333,706.8833333333333,27.492500000000003,32.525,17.302083333333332,6.3075,0.8308333333333332,12.6575,28.28,32.665416666666665,Good
2022-06-25,2.6395833333333334,7.726666666666667,0.10000000000000002,0.3741666666666667,23.562916666666666,72.9075,216.00125,705.4529166666666,26.618750000000002,33.874583333333334,15.1625,6.6066666666666665,0.8658333333333333,19.54375,27.11708333333333,33.874583333333334,Good
2022-06-26,2.5533333333333332,8.56875,0.10000000000000002,0.3825,23.303749999999997,74.34958333333334,218.68499999999997,704.5558333333333,34.163333333333334,47.413333333333334,16.88,6.527916666666666,0.8991666666666668,13.53125,27.79625,46.790416666666665,Good
2022-06-27,2.55375,8.685,0.10000000000000002,0.36041666666666666,23.4475,72.22541666666667,216.86666666666667,705.82875,36.29291666666666,51.310624999999995,17.112083333333334,6.355416666666667,0.8658333333333333,12.755833333333333,27.3175,47.013749999999995,Satisfactory
2022-06-28,2.7775,10.584583333333333,0.10000000000000002,0.5245833333333333,23.3875,73.07791666666667,220.81625,706.4945833333333,36.330416666666665,50.65770833333334,20.724166666666665,6.8062499999999995,0.8741666666666666,13.874166666666667,27.694166666666664,41.61208333333334,Good
2022-06-29,2.6616666666666666,9.974166666666667,0.10000000000000002,0.47458333333333336,24.077083333333334,71.49458333333334,220.35125000000002,705.53625,30.273750000000003,43.05083333333334,19.6325,6.648333333333333,0.9133333333333334,15.873333333333333,28.531666666666666,43.05083333333334,Good
2022-06-30,2.6095833333333336,10.842500000000001,0.10000000000000002,0.5258333333333334,23.465833333333332,76.43124999999999,223.66583333333335,704.8979166666667,26.085416666666664,32.53375,21.48875,6.398333333333333,0.9195833333333333,18.192083333333333,26.91625,32.53375,Good
