Date,NO,NOx,Benzene,Toluene,Eth-Benzene,MP-Xylene,AT,RH,WS,WD,RF,TOT-RF,SR,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2025-01-15,2.0275,12.226666666666667,2.1275,12.914166666666667,0.9129166666666667,0.90625,31.76375,72.05833333333334,0.6974999999999999,285.8120833333333,0.0,0.0,33.57625,97.43124999999999,100.58625,24.857916666666668,11.58625,3.93625,46.8325,77.74,101.95,Moderate
2025-01-16,2.39,15.206666666666669,1.7779166666666668,14.274583333333332,1.0216666666666667,0.98875,27.697083333333335,69.24875,0.6495833333333333,268.14375,0.0,0.0,36.59791666666667,95.5075,100.06208333333332,31.176666666666666,12.318333333333333,3.6454166666666663,53.982499999999995,68.095625,101.85000000000001,Moderate
2025-01-17,3.2225,19.234166666666667,1.3629166666666668,18.765,0.9645833333333332,0.89125,29.74625,62.02,0.6620833333333334,256.0975,0.0,0.0,51.01916666666667,91.40666666666668,91.46458333333334,39.04,14.6775,3.124166666666667,51.69770833333333,63.44958333333333,100.99458333333332,Satisfactory
2025-01-18,10.512500000000001,30.44458333333333,2.3154166666666667,23.444166666666664,2.19625,2.1354166666666665,28.4825,68.04916666666666,0.6541666666666667,252.36458333333334,0.0,0.0,81.59708333333333,207.4645833333333,125.19291666666668,51.43270833333333,18.028333333333332,3.3683333333333336,49.71958333333333,50.61208333333334,207.4645833333333,Poor
2025-01-19,17.569166666666668,37.52041666666667,3.9112500000000003,25.560000000000002,3.2870833333333334,3.18875,20.60875,78.20916666666666,0.5525,244.37708333333333,0.0,0.0,129.92499999999998,228.8525,173.23708333333332,54.61208333333334,18.378333333333334,6.257083333333333,43.48475,59.307916666666664,228.8525,Poor
2025-01-20,4.00875,21.257916666666667,1.9875,24.75375,2.3358333333333334,1.7216666666666667,20.966666666666665,75.58708333333333,0.5166666666666667,223.93791666666667,0.0,0.0,194.34,183.02958333333333,143.90708333333333,42.29708333333333,16.482083333333332,6.425416666666667,41.86441666666666,71.92999999999999,183.02958333333333,Moderate
2025-01-21,6.182083333333334,25.39833333333333,1.7479166666666668,26.49791666666667,3.04125,2.2754166666666666,21.2825,71.58666666666666,0.4766666666666666,220.0220833333333,0.0,0.0,286.8304166666667,160.11333333333332,148.11083333333332,47.88645833333334,23.38083333333333,5.3475,38.87354166666667,78.07166666666667,160.11333333333332,Moderate
2025-01-22,5.658333333333334,19.559583333333332,1.5008333333333335,27.639583333333334,3.5895833333333336,2.9566666666666666,22.360416666666666,74.96249999999999,0.4604166666666667,227.24249999999998,0.0,0.0,75.87875,170.6833333333333,142.69125,39.24125,30.256249999999998,6.452916666666667,45.195,82.05708333333332,170.6833333333333,Moderate
2025-01-23,2.658333333333333,1.4770833333333335,1.10875,27.082083333333333,1.6304166666666668,1.3333333333333333,23.389166666666668,79.49166666666666,0.4683333333333333,209.28958333333333,0.0,0.0,39.87916666666667,141.88333333333333,122.42666666666666,16.192083333333333,19.044999999999998,8.696666666666667,44.95708333333334,73.93333333333334,141.95583333333335,Moderate
2025-01-24,2.183333333333333,1.4483333333333333,0.7583333333333333,27.583333333333332,1.555,1.0345833333333334,24.125833333333333,82.11874999999999,0.5275,182.53958333333333,0.0,0.0,37.90208333333333,107.43041666666666,108.75291666666668,24.4825,4.20375,7.392916666666667,33.78541666666667,67.73958333333333,112.7675,Moderate
2025-01-25,2.0091666666666668,8.551666666666668,0.5129166666666667,26.04958333333333,0.9916666666666667,0.6316666666666667,23.60291666666667,84.48666666666666,0.63,205.84708333333333,0.0,0.0,35.06333333333333,72.10000000000001,84.23333333333333,21.465833333333332,2.7066666666666666,4.929166666666666,25.448333333333334,48.475,84.71833333333333,Satisfactory
2025-01-26,1.8704166666666666,10.541666666666666,0.5495833333333334,28.961250000000003,0.9666666666666667,0.6683333333333333,23.646666666666665,84.79958333333333,0.6,227.16666666666666,0.0,0.0,31.855,82.37458333333333,85.21666666666667,21.203333333333333,3.48,4.469166666666667,26.457083333333333,54.312916666666666,87.19749999999999,Satisfactory
2025-01-27,1.8691666666666666,7.075833333333333,0.8979166666666667,25.544583333333335,0.9225,0.5895833333333333,23.034166666666668,82.75416666666666,0.5195833333333333,200.59291666666664,0.0,0.0,33.837916666666665,129.85479166666667,113.05041666666666,16.299166666666668,8.8675,6.331666666666667,34.91041666666667,73.84,129.58208333333332,Moderate
2025-01-28,2.302916666666667,3.17375,0.8358333333333333,24.048333333333332,0.9495833333333333,0.6491666666666667,23.283749999999998,82.50166666666667,0.5308333333333334,197.25791666666666,0.0,0.0,35.31666666666667,101.86520833333333,100.22791666666666,6.576666666666667,11.018749999999999,5.82125,26.604583333333334,62.180416666666666,106.65458333333333,Moderate
2025-01-29,1.0945833333333332,17.068749999999998,0.6004166666666667,25.60166666666667,0.9704166666666666,0.60875,24.644166666666667,83.46458333333332,0.5795833333333333,160.95000000000002,0.0,0.0,33.51416666666667,91.80583333333334,93.32333333333334,38.36958333333333,2.9808333333333334,4.092083333333334,21.75,51.42916666666667,93.04875,Satisfactory
2025-01-30,0.5629166666666666,12.310416666666667,0.4216666666666667,25.550833333333333,0.7795833333333334,0.49666666666666665,24.752499999999998,83.13416666666667,0.7391666666666666,151.04291666666668,0.0,0.0,34.42041666666667,82.52041666666666,85.06958333333334,27.86375,1.4920833333333334,3.3858333333333337,23.770416666666666,53.053333333333335,85.06958333333334,Satisfactory
2025-01-31,0.42041666666666666,11.3025,0.4216666666666667,23.43875,0.6254166666666666,0.3641666666666667,25.097916666666666,83.71291666666666,0.8737499999999999,155.795,0.0,0.0,36.37375,85.95125,88.00541666666668,25.775833333333335,2.7099999999999995,3.1504166666666666,30.204166666666666,61.81354166666667,88.03583333333334,Satisfactory
2025-02-01,0.42041666666666666,10.8675,0.48041666666666666,25.085416666666664,0.6862499999999999,0.39625,26.212500000000002,82.81083333333333,0.7908333333333334,149.775,0.0,0.0,57.13958333333333,88.1725,92.7375,24.805000000000003,3.09375,2.9595833333333332,25.118750000000002,59.13708333333333,92.82375,Satisfactory
