Date,NO,NOx,Benzene,Eth-Benzene,MP-Xylene,AT,RH,WS,WD,TOT-RF,SR,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2022-01-14,18.38,31.120416666666667,0.45875,0.5095833333333334,0.5108333333333334,22.398749999999996,71.66416666666667,1.92375,161.28541666666666,0.0,0.01,999.0404166666666,160.8425,133.45458333333332,15.924166666666666,16.145833333333332,2.214166666666667,49.60731481481482,16.784583333333334,160.8425,Moderate
2022-01-15,6.478750000000001,16.784166666666668,0.24125,0.5320833333333334,0.4916666666666667,21.832083333333333,75.96249999999999,2.6441666666666666,176.50791666666666,0.0,0.01,999.04,126.33625,120.51333333333334,12.883333333333333,22.094166666666666,2.255,44.105,16.902916666666666,128.355,Moderate
2022-01-16,4.989583333333333,15.646666666666667,0.19499999999999998,0.47374999999999995,0.6887500000000001,22.63291666666667,71.59,2.555,161.93041666666667,0.0,0.01,999.0308333333332,113.56375000000001,118.31375000000001,13.325833333333334,25.597916666666666,2.3129166666666667,46.59833333333333,16.87875,118.61833333333334,Moderate
2022-01-17,5.7245833333333325,16.177083333333332,0.15583333333333335,0.44625,0.6970833333333334,23.431250000000002,71.43625,2.125,145.98833333333334,0.0,0.01,999.0300000000001,113.49541666666666,116.35625,13.066666666666668,20.270833333333332,2.4266666666666667,45.98541666666667,16.455833333333334,119.55,Moderate
2022-01-18,6.49875,16.814583333333335,0.24375000000000002,0.49625,0.5866666666666667,23.455416666666665,76.2525,2.2658333333333336,160.51666666666668,0.0,0.01,999.0212499999999,142.32916666666668,128.35416666666666,12.894583333333335,4.8566666666666665,2.2104166666666667,49.32020833333333,16.624166666666667,142.32916666666668,Moderate
2022-01-19,5.184166666666667,15.392083333333334,0.22541666666666668,0.5079166666666667,0.7158333333333333,23.021666666666665,69.58833333333332,2.28875,139.53416666666666,0.0,0.01,999.02,134.70666666666668,128.1158333333333,12.761249999999999,2.15,2.07625,49.69208333333333,16.802083333333332,134.72416666666666,Moderate
2022-01-20,3.3208333333333333,12.246249999999998,0.18000000000000002,0.5945833333333334,0.5279166666666667,22.700833333333335,71.06916666666667,2.5008333333333335,155.13750000000002,0.0,0.01,999.01125,111.05208333333333,112.28166666666668,11.166666666666666,1.4204166666666669,2.0825,39.6925,16.492083333333333,117.74208333333333,Moderate
2022-01-21,4.375416666666667,11.852083333333333,0.13208333333333333,0.5445833333333333,0.50375,22.231666666666666,75.36416666666666,2.5500000000000003,143.71708333333333,0.0,0.01,999.0099999999999,79.64208333333333,95.78583333333334,9.347916666666666,4.29125,2.09,36.33,16.857499999999998,95.78583333333334,Moderate
2022-01-22,3.952083333333333,10.733333333333334,0.30041666666666667,0.5266666666666667,0.5366666666666667,22.10625,84.46583333333334,2.7104166666666667,172.08333333333334,0.0,0.01,999.0016666666667,70.01291666666667,88.92750000000001,8.47875,10.05625,2.174166666666667,30.603333333333335,17.147916666666667,88.92750000000001,Satisfactory
2022-01-23,1.2829166666666667,7.0683333333333325,0.22375,0.41041666666666665,0.6654166666666667,22.27,71.68416666666667,2.3920833333333333,178.3216666666667,0.0,0.01,999.0,257.96750000000003,256.1189583333333,7.235416666666667,2.81375,2.0695833333333336,21.44333333333333,16.457083333333333,270.31958333333336,Severe
2022-01-24,0.445,7.004583333333334,0.0675,0.3725,0.5554166666666667,19.21708333333333,58.21625,3.1033333333333335,209.94291666666666,0.0,0.01,998.9920833333334,370.67,379.1795833333333,8.229583333333332,0.4366666666666667,1.9954166666666666,24.836250000000003,16.114583333333332,386.4504166666666,Severe
2022-01-25,1.39875,9.40375,0.10916666666666668,0.43,0.6083333333333333,18.60875,53.6975,2.9012499999999997,173.83791666666664,0.0,0.01,998.9900000000001,308.21791666666667,231.69125,10.018333333333333,6.91375,2.1783333333333332,39.8075,16.236250000000002,300.42625000000004,Very Poor
2022-01-26,1.305,9.98875,0.12583333333333332,0.5275,0.5270833333333333,20.05875,59.95041666666666,2.9495833333333334,182.55791666666667,0.0,0.01,998.9825000000001,297.22499999999997,213.72458333333336,10.864583333333334,7.657916666666666,2.2825,39.56458333333333,16.117083333333333,297.22499999999997,Very Poor
2022-01-27,2.35125,11.07,0.18791666666666665,0.5183333333333334,0.5316666666666666,21.019166666666667,67.70708333333333,2.8475,179.12583333333336,0.0,0.01,998.98,232.71041666666667,174.08833333333334,10.919166666666667,6.590416666666666,2.2975,48.69979166666667,13.059583333333334,232.71041666666667,Poor
2022-01-28,2.09875,12.876666666666667,0.16125,0.42041666666666666,0.7295833333333333,22.7825,60.73458333333334,2.07375,207.81875,0.0,0.01,998.9725,154.06083333333333,142.3825,13.4825,19.77125,2.66375,32.348333333333336,1.2179166666666668,155.07958333333332,Moderate
2022-01-29,2.5629166666666667,21.897916666666664,0.08875,0.345,0.7295833333333334,23.168333333333333,54.17583333333334,2.3979166666666667,191.71333333333334,0.0,0.01,998.9699999999999,120.37458333333335,128.15083333333334,24.17,12.36875,2.797083333333333,31.834999999999997,0.34833333333333333,128.1675,Moderate
2022-01-30,5.022083333333334,36.170833333333334,0.17666666666666667,0.4083333333333334,0.7725,23.168333333333333,54.73374999999999,1.9729166666666667,103.70958333333334,0.0,0.01,998.9629166666667,108.19749999999999,124.50083333333333,38.89416666666667,2.9545833333333333,4.014166666666667,30.670833333333334,0.6933333333333334,124.50083333333333,Moderate
2022-01-31,11.089583333333332,75.38875,0.6124999999999999,0.5025000000000001,0.7104166666666667,22.606666666666666,59.637499999999996,1.9120833333333334,162.27541666666667,0.0,0.01,998.96,170.69500000000002,150.81333333333333,80.28,3.7229166666666664,4.4624999999999995,41.61958333333333,0.74625,171.33124999999998,Moderate
2022-02-01,13.866666666666667,63.025416666666665,0.2608333333333333,0.47500000000000003,0.7395833333333334,21.824166666666667,65.66125000000001,2.7070833333333333,167.44041666666666,0.0,0.01,998.9533333333334,150.8345833333333,131.10333333333332,61.25541666666666,4.884166666666666,3.9933333333333336,37.89395833333334,1.3299999999999998,151.20291666666665,Moderate
2022-02-02,13.380416666666667,48.21375,0.23375,0.60875,0.6316666666666667,21.492500000000003,78.01625,2.861666666666667,181.14083333333335,0.0,0.01,998.9500000000002,108.71020833333334,117.09958333333333,43.53333333333333,3.143333333333333,3.841666666666667,34.36625,2.17625,118.56791666666668,Moderate
2022-02-03,8.664583333333333,38.72291666666667,2.0454166666666667,0.65,0.7341666666666667,20.95375,83.78166666666667,2.879583333333333,166.66166666666666,0.0,0.01,998.94375,152.31958333333333,125.31125000000002,37.57541666666666,7.080000000000001,3.9525,44.921875,1.265,153.0675,Moderate
2022-02-04,5.1812499999999995,24.051666666666666,0.9354166666666667,0.44208333333333333,0.6691666666666666,22.282916666666665,71.82625,2.7854166666666664,166.86249999999998,0.0,0.01,998.94,111.52833333333332,124.04083333333334,23.587083333333336,10.245833333333334,3.99625,16.808333333333334,0.5383333333333333,126.44208333333334,Moderate
2022-02-05,9.7875,45.321666666666665,0.6183333333333333,0.5245833333333333,0.5425,21.676666666666666,61.22875,2.7608333333333337,196.53291666666667,0.0,0.01,998.9341666666666,269.9820833333333,209.96375,44.333124999999995,11.390833333333333,4.008333333333334,29.495,0.6833333333333332,269.9820833333333,Poor
2022-02-06,13.072916666666666,49.3325,0.11291666666666667,0.5858333333333333,0.48416666666666663,21.610416666666666,67.33208333333333,2.7375000000000003,178.2279166666667,0.0,0.01,998.93,255.92666666666665,201.57770833333333,45.30875,14.65375,3.919583333333333,34.087916666666665,0.46291666666666664,255.92666666666665,Poor
2022-02-07,5.002083333333333,30.63875,0.11041666666666666,0.45625,0.6704166666666667,22.019166666666667,77.73458333333333,2.77,171.45833333333334,0.0,0.01,998.9241666666667,171.10916666666665,167.17375,32.28208333333333,8.005,4.2775,24.184583333333332,0.46125,174.73458333333335,Moderate
2022-02-08,6.072916666666667,30.11,0.10833333333333334,0.5216666666666666,0.6570833333333334,21.319583333333334,79.22541666666667,2.9058333333333333,188.06083333333333,0.0,0.01,998.92,82.95458333333333,113.27479166666666,30.207083333333333,3.0691666666666664,4.1970833333333335,22.35083333333333,1.4974999999999998,111.78791666666666,Moderate
2022-02-09,11.919583333333334,37.912083333333335,0.12291666666666667,0.6320833333333333,0.5141666666666667,21.30375,77.24166666666666,2.8379166666666666,166.50791666666666,0.0,0.01,998.9145833333333,65.95375,96.94749999999999,32.49458333333333,2.6545833333333335,3.967083333333333,25.8475,1.5258333333333336,96.94749999999999,Satisfactory
2022-02-10,12.420833333333334,50.00541666666666,0.13583333333333333,0.4808333333333333,0.5650000000000001,21.991249999999997,71.35458333333334,2.65,160.02916666666667,0.0,0.01,998.91,94.25305555555555,122.30250000000001,46.754999999999995,5.0475,3.98,34.94708333333333,0.06916666666666667,122.30250000000001,Moderate
2022-02-11,9.70875,54.06916666666667,0.14791666666666667,0.47875,0.7016666666666667,23.310833333333335,65.08125,2.25875,125.67125,0.0,0.01,998.9050000000001,109.73152777777779,139.7925,55.29708333333334,7.192083333333333,4.156666666666667,35.92041666666667,0.5433333333333333,139.7925,Moderate
2022-02-12,8.897499999999999,53.000416666666666,0.09500000000000001,0.5216666666666666,0.6283333333333333,24.001666666666665,59.865833333333335,2.149166666666667,139.20708333333334,0.0,0.01,998.9,106.49416666666667,130.09,54.899166666666666,5.3220833333333335,3.6779166666666665,37.08,0.36791666666666667,130.09,Moderate
2022-02-13,15.323333333333332,65.62,0.11,0.5,0.8933333333333334,23.20625,68.12291666666667,2.3312500000000003,146.8525,0.0,0.01,998.8954166666666,132.4775,135.86666666666667,62.67291666666667,4.529166666666667,3.4883333333333333,47.26833333333334,0.04041666666666666,136.72291666666666,Moderate
2022-02-14,9.247083333333334,45.77375,0.09749999999999999,0.48416666666666663,0.6808333333333333,22.799166666666665,74.2275,2.5479166666666666,173.58333333333334,0.0,0.01,998.89,84.98395833333333,114.97375,45.608958333333334,3.734583333333333,3.7170833333333335,35.57875,0.4575,114.97375,Moderate
2022-02-15,7.833749999999999,37.405,0.09916666666666667,0.42208333333333337,0.5920833333333334,23.0975,66.63791666666667,2.32625,137.46208333333334,0.0,0.01,998.8858333333333,64.78125,94.79333333333334,36.93895833333333,2.2579166666666666,3.8662500000000004,24.304583333333337,1.3670833333333334,94.79333333333334,Satisfactory
2022-02-16,13.739166666666668,38.07791666666667,0.09791666666666667,0.39083333333333337,0.6320833333333333,21.954583333333332,75.18124999999999,2.754583333333333,157.46541666666667,0.0,0.01,998.88,53.34375,81.67208333333333,30.43625,5.607083333333333,3.6904166666666662,24.176666666666666,1.8391666666666666,81.67208333333333,Satisfactory
2022-02-17,11.642083333333334,35.34583333333333,0.1575,0.46708333333333335,0.6475,21.818749999999998,77.10208333333334,2.7675,189.92,0.0,0.01,998.8758333333334,49.65833333333333,69.82416666666667,29.64,8.406666666666666,3.77,24.44666666666667,1.8345833333333335,69.82416666666667,Satisfactory
2022-02-18,9.039583333333333,37.852916666666665,0.29125,0.5679166666666667,0.7475,22.515833333333333,72.27333333333333,2.62125,188.00833333333333,0.0,0.01,998.87,63.755833333333335,87.69229166666666,36.01541666666667,8.837916666666667,3.6316666666666664,31.8175,1.9720833333333332,86.70916666666666,Satisfactory
2022-02-19,31.314166666666665,68.97458333333334,0.25375,0.4975,0.82,22.895,72.74708333333334,2.554583333333333,155.72041666666667,0.0,0.01,998.86625,98.66041666666666,122.20625000000001,46.942708333333336,11.851666666666667,3.7587500000000005,42.979166666666664,1.64875,122.20625000000001,Moderate
2022-02-20,14.279583333333333,42.899166666666666,0.12041666666666667,0.48374999999999996,0.6391666666666667,22.974999999999998,77.01958333333333,2.4320833333333334,139.48583333333332,0.0,0.01,998.86,93.55541666666666,108.30250000000001,35.77291666666667,11.018749999999999,3.966666666666667,30.99625,1.4391666666666667,103.76208333333334,Satisfactory
2022-02-21,7.766666666666667,41.53375,0.09791666666666667,0.6245833333333334,0.61,23.163749999999997,70.56333333333333,2.32,134.86249999999998,0.0,0.011250000000000001,998.8566666666667,82.94458333333334,114.8075,42.21208333333333,7.47625,4.09875,39.18333333333333,1.3704166666666666,114.8075,Moderate
2022-02-22,14.018333333333333,51.044999999999995,0.10791666666666666,0.44083333333333335,0.5583333333333333,25.34,60.36916666666667,1.9683333333333335,76.01791666666666,0.0,0.015,998.85,91.24395833333334,127.66208333333333,46.137499999999996,22.898750000000003,3.672916666666667,39.685,2.1395833333333334,127.66208333333333,Moderate
2022-02-23,31.237083333333334,65.15625,0.11166666666666668,0.6058333333333333,0.5766666666666667,23.366249999999997,73.47708333333334,2.4691666666666667,142.42125000000001,0.0,0.01,998.8470833333334,82.81875000000001,111.86416666666666,42.3525,8.718333333333334,3.5508333333333333,36.40708333333333,2.3925,111.86416666666666,Moderate
