Date,NO,NOx,Benzene,Eth-Benzene,MP-Xylene,RH,WS,WD,RF,TOT-RF,SR,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2024-09-25,0.5925,1.1616666666666666,0.04,0.02,0.10916666666666668,85.00541666666668,0.7895833333333333,146.87333333333333,0.05875,0.05875,34.99875,749.4170833333333,43.90770833333334,109.43291666666666,1.1741666666666666,14.99125,5.130833333333333,9.19375,7.191666666666666,109.43291666666666,Moderate
2024-09-26,0.4779166666666666,1.0020833333333334,0.03125,0.017083333333333336,0.09500000000000001,89.22083333333335,0.5516666666666666,165.93375,0.19083333333333333,0.19083333333333333,25.765833333333333,749.9229166666668,20.026666666666667,29.285,1.1266666666666667,14.541666666666666,5.128333333333333,6.827916666666667,7.767916666666667,29.285,Good
2024-09-27,1.2033333333333334,2.134583333333333,0.03,0.017083333333333336,0.08875,84.905,0.5758333333333333,186.08124999999998,0.01958333333333333,0.01958333333333333,42.84833333333333,750.0,43.389375,51.870000000000005,1.8125,14.412083333333333,5.11625,7.524166666666667,6.81625,51.536249999999995,Satisfactory
2024-09-28,0.40625,0.74625,0.02625,0.01,0.07791666666666668,80.70625,0.8166666666666668,185.58875,0.034583333333333334,0.034583333333333334,52.24625,750.0,25.525833333333335,32.200833333333335,0.7891666666666667,14.64,5.115416666666667,5.6866666666666665,9.2525,32.26958333333334,Good
2024-09-29,0.38208333333333333,0.7775,0.028333333333333332,0.012083333333333335,0.08333333333333333,86.55041666666666,0.8395833333333332,200.80958333333334,0.051666666666666666,0.051666666666666666,36.39208333333333,749.8725000000001,27.4425,32.93666666666667,0.8725,14.567083333333334,5.110416666666667,7.55125,9.477916666666667,32.93666666666667,Good
2024-09-30,0.59625,1.4208333333333334,0.04083333333333333,0.02,0.12166666666666666,85.50833333333333,0.6841666666666667,198.13958333333335,0.0075,0.0075,38.95375,749.4787499999999,45.9775,49.44416666666667,1.6450000000000002,14.64,5.123333333333334,10.762916666666667,10.4275,49.28,Good
2024-10-01,0.73375,1.5516666666666667,0.04041666666666666,0.02,0.12958333333333336,85.72041666666667,0.6070833333333333,157.46416666666667,0.0775,0.0775,28.778333333333332,748.25875,50.000416666666666,56.75083333333333,1.6375,14.880416666666667,5.1258333333333335,10.380416666666667,7.8445833333333335,56.75083333333333,Satisfactory
2024-10-02,0.39749999999999996,0.8754166666666667,0.04,0.02,0.11916666666666666,88.665,0.5770833333333333,152.21416666666667,0.047499999999999994,0.047499999999999994,23.8175,748.0004166666666,29.906666666666666,37.583333333333336,1.0416666666666667,14.845833333333333,5.11,9.930833333333334,7.913333333333334,37.583333333333336,Good
2024-10-03,0.29541666666666666,0.2520833333333333,0.030833333333333334,0.012916666666666667,0.08916666666666667,87.75041666666668,1.2854166666666667,97.04166666666667,0.12708333333333335,0.12708333333333335,23.82625,748.0412500000001,14.597916666666668,20.704583333333336,0.2525,14.937916666666666,5.09125,6.127916666666667,12.540833333333333,21.004166666666666,Good
2024-10-04,0.32916666666666666,0.2316666666666667,0.020833333333333332,0.01,0.07041666666666667,93.87333333333333,1.5095833333333333,83.68541666666667,0.355,0.355,12.510416666666666,749.0233333333334,3.7770833333333336,8.88875,0.19333333333333333,14.545,5.080416666666667,5.612916666666667,11.863750000000001,14.667083333333332,Good
2024-10-05,0.34833333333333333,0.19583333333333333,0.03,0.01,0.07875,95.61666666666667,1.2204166666666667,85.74791666666665,0.1679166666666667,0.1679166666666667,7.465,749.8295833333333,8.650833333333333,11.609583333333333,0.10833333333333334,14.385,5.090416666666667,6.16875,8.6325,14.481666666666667,Good
2024-10-06,0.3625,0.25375,0.03,0.01,0.08166666666666667,93.22250000000001,1.0783333333333334,98.2975,0.15166666666666667,0.15166666666666667,17.031666666666666,749.99625,15.30625,19.389166666666664,0.165,14.508333333333333,5.1,6.837083333333333,9.051666666666668,19.389166666666664,Good
2024-10-07,0.47291666666666665,0.5329166666666666,0.0325,0.017916666666666668,0.10125,86.55541666666666,0.47458333333333336,171.04166666666666,0.022083333333333333,0.022083333333333333,40.134166666666665,750.0,31.414583333333336,36.07416666666666,0.3770833333333334,15.144583333333335,5.122083333333333,9.143333333333333,6.08875,36.07416666666666,Good
2024-10-08,2.34625,2.8841666666666668,0.04916666666666667,0.029583333333333333,0.14875,82.22166666666666,0.5270833333333333,183.79125,0.034999999999999996,0.034999999999999996,54.12708333333333,750.0,69.68270833333334,75.80499999999999,1.03125,18.449583333333333,5.153333333333333,12.808333333333332,6.034166666666667,75.90416666666667,Satisfactory
2024-10-09,1.0283333333333333,2.2079166666666667,0.05000000000000001,0.02291666666666667,0.14125000000000001,82.88541666666667,0.6541666666666667,193.94791666666666,0.11666666666666665,0.11666666666666665,52.89333333333334,750.0,75.06916666666666,72.44291666666668,2.2929166666666667,19.782500000000002,5.195,11.457916666666668,14.619583333333333,75.06916666666666,Satisfactory
2024-10-10,0.5391666666666667,1.6175,0.04,0.02,0.12875,83.53291666666667,0.7016666666666667,189.27875000000003,0.17625000000000002,0.17625000000000002,44.14875,749.9549999999999,94.39999999999999,78.10000000000001,2.15875,19.34375,5.187083333333334,10.438333333333334,14.269166666666665,93.04125,Satisfactory
2024-10-11,0.3516666666666666,0.7945833333333333,0.04083333333333333,0.02,0.13083333333333333,86.30416666666667,0.78375,190.17499999999998,0.09875,0.09875,42.33958333333333,749.8195833333333,70.18583333333333,61.090833333333336,0.9620833333333333,16.391666666666666,5.140416666666667,11.25625,12.185,70.18583333333333,Satisfactory
2024-10-12,0.3145833333333333,0.32875,0.04041666666666666,0.02,0.12958333333333336,84.78208333333333,0.8475,145.96875,0.004583333333333333,0.004583333333333333,44.34791666666666,749.82375,65.21,59.55083333333334,0.30541666666666667,15.8825,5.11625,9.814166666666667,10.614583333333334,65.21,Satisfactory
2024-10-13,0.3025,0.09375,0.03125,0.02,0.10125,84.39083333333333,1.0616666666666668,97.14999999999999,0.0062499999999999995,0.0062499999999999995,37.740833333333335,750.0,35.51625,35.46791666666667,0.0725,15.817083333333334,5.11,7.959166666666667,12.292083333333332,35.80166666666667,Good
2024-10-14,0.31,0.17708333333333334,0.030833333333333334,0.02,0.10125,83.5925,0.9166666666666666,104.86083333333333,0.0,0.0,37.91041666666667,750.0,45.805,42.73666666666667,0.17041666666666666,15.809166666666668,5.115,8.642083333333334,11.453333333333333,45.685833333333335,Good
