Timestamp,AQI
2021-09-15,120.89333333333333
2021-09-16,138.27833333333334
2021-09-17,106.46583333333332
2021-09-18,107.81625000000001
2021-09-19,100.91958333333334
2021-09-20,101.90833333333335
2021-09-21,105.22291666666666
2021-09-22,103.94291666666668
2021-09-23,102.40750000000001
2021-09-24,102.67708333333333
2021-09-25,96.68166666666667
2021-09-26,106.0475
2021-09-27,124.90208333333334
2021-09-28,147.75875
2021-09-29,109.11
2021-09-30,118.70291666666667
2021-10-01,166.66666666666666
2021-10-02,243.2591666666667
2021-10-03,271.38375
2021-10-04,276.82416666666666
2021-10-05,224.81500000000003
2021-10-06,212.82375000000002
2021-10-07,265.785
2021-10-08,284.1675
2021-10-09,289.34708333333333
2021-10-10,281.3433333333333
2021-10-11,285.4116666666667
2021-10-12,256.855
2021-10-13,256.23291666666665
2021-10-14,285.77958333333333
2021-10-15,353.1479166666666
2021-10-16,381.49083333333334
2021-10-17,364.04541666666665
2021-10-18,94.06708333333334
2021-10-19,98.72041666666667
2021-10-20,280.39166666666665
2021-10-21,378.2075
2021-10-22,293.08666666666664
2021-10-23,302.2629166666667
2021-10-24,168.64416666666668
2021-10-25,124.13541666666667
2021-10-26,213.05041666666668
2021-10-27,308.3845833333333
2021-10-28,344.13124999999997
2021-10-29,337.2225
2021-10-30,327.4608333333333
2021-10-31,356.13625
2021-11-01,380.4120833333333
2021-11-02,286.24666666666667
2021-11-03,311.05
2021-11-04,392.77
2021-11-05,442.26125
2021-11-06,432.615
2021-11-07,428.83125
2021-11-08,426.555
2021-11-09,427.1545833333333
2021-11-10,431.20125
2021-11-11,433.78541666666666
2021-11-12,457.5754166666666
2021-11-13,439.4691666666667
2021-11-14,419.81166666666667
2021-11-15,410.6233333333334
2021-11-16,418.21958333333333
2021-11-17,419.26
2021-11-18,408.8825
2021-11-19,413.7
2021-11-20,408.9770833333334
2021-11-21,416.9979166666667
2021-11-22,382.75
2021-11-23,316.68333333333334
2021-11-24,417.1679166666667
2021-11-25,428.1970833333333
2021-11-26,447.9629166666667
2021-11-27,443.02500000000003
2021-11-28,411.53749999999997
2021-11-29,423.9004166666667
2021-11-30,409.20374999999996
2021-12-01,428.2716666666667
2021-12-02,418.72875
2021-12-03,385.28749999999997
2021-12-04,415.31166666666667
2021-12-05,411.325
2021-12-06,387.805
2021-12-07,316.40916666666664
2021-12-08,316.4945833333333
2021-12-09,411.51458333333335
2021-12-10,411.0466666666666
2021-12-11,342.2520833333333
2021-12-12,322.6795833333333
2021-12-13,415.60833333333335
2021-12-14,408.49666666666667
2021-12-15,401.17875
2021-12-16,398.95125
2021-12-17,362.4979166666667
2021-12-18,337.91541666666666
2021-12-19,334.94625
2021-12-20,362.74125000000004
2021-12-21,426.78666666666663
2021-12-22,439.1979166666667
2021-12-23,446.1091666666667
2021-12-24,429.60125
2021-12-25,426.26666666666665
2021-12-26,438.66375
2021-12-27,364.32375
2021-12-28,335.8825
2021-12-29,354.95166666666665
2021-12-30,410.3929166666667
2021-12-31,435.33125
2022-01-01,442.5154166666667
2022-01-02,437.4145833333334
2022-01-03,432.49625
2022-01-04,433.61833333333334
2022-01-05,434.55125
2022-01-06,350.4583333333333
2022-01-07,198.40166666666667
2022-01-08,108.73916666666666
2022-01-09,78.10916666666667
2022-01-10,194.24166666666667
2022-01-11,321.59083333333336
2022-01-12,321.8079166666667
2022-01-13,414.38166666666666
2022-01-14,410.98333333333335
2022-01-15,372.35625
2022-01-16,364.26624999999996
2022-01-17,399.6095833333333
2022-01-18,415.1854166666667
2022-01-19,438.70374999999996
2022-01-20,430.15291666666667
2022-01-21,414.61083333333335
2022-01-22,366.67375
2022-01-23,298.8945833333333
2022-01-24,381.84
2022-01-25,416.96250000000003
2022-01-26,424.8670833333333
2022-01-27,428.21625
2022-01-28,425.28749999999997
2022-01-29,430.1879166666667
2022-01-30,428.39375
2022-01-31,440.1095833333334
2022-02-01,425.6666666666667
2022-02-02,418.23333333333335
2022-02-03,349.64875
2022-02-04,298.70666666666665
2022-02-05,378.71583333333336
2022-02-06,427.1479166666666
2022-02-07,418.9179166666667
2022-02-08,410.68083333333334
2022-02-09,341.70416666666665
2022-02-10,265.93125000000003
2022-02-11,415.05958333333336
2022-02-12,372.58958333333334
2022-02-13,419.2579166666667
2022-02-14,418.1308333333333
2022-02-15,416.49
2022-02-16,426.3258333333333
2022-02-17,387.18875
2022-02-18,400.08125
2022-02-19,308.55541666666664
2022-02-20,246.24041666666668
2022-02-21,232.98166666666665
2022-02-22,393.13166666666666
2022-02-23,232.56875
2022-02-24,334.12416666666667
2022-02-25,340.54625000000004
2022-02-26,162.69875
2022-02-27,113.03875
2022-02-28,168.5225
2022-03-01,205.30291666666668
2022-03-02,265.3883333333333
2022-03-03,251.25958333333332
2022-03-04,292.1204166666667
2022-03-05,180.95541666666668
2022-03-06,199.35125000000002
2022-03-07,345.75291666666664
2022-03-08,385.20125
2022-03-09,211.97416666666666
2022-03-10,199.1341666666667
2022-03-11,230.68291666666667
2022-03-12,254.69333333333336
2022-03-13,315.94458333333336
2022-03-14,333.51958333333334
2022-03-15,282.04583333333335
2022-03-16,247.11291666666668
2022-03-17,262.41249999999997
2022-03-18,313.51625
2022-03-19,289.4470833333333
2022-03-20,269.0725
2022-03-21,348.1816666666667
2022-03-22,234.3345833333333
2022-03-23,228.10458333333335
2022-03-24,381.7395833333333
2022-03-25,272.6766666666667
2022-03-26,236.0975
2022-03-27,251.51916666666668
2022-03-28,395.01666666666665
2022-03-29,365.53
2022-03-30,377.24083333333334
2022-03-31,393.94
2022-04-01,260.4375
2022-04-02,238.02291666666667
2022-04-03,270.0425
2022-04-04,319.4479166666667
2022-04-05,275.23875
2022-04-06,316.06041666666664
2022-04-07,318.44416666666666
2022-04-08,306.2266666666667
2022-04-09,319.12166666666667
2022-04-10,314.72125
2022-04-11,313.73833333333334
2022-04-12,317.77500000000003
2022-04-13,384.09708333333333
2022-04-14,356.2054166666667
2022-04-15,285.65458333333333
2022-04-16,290.1304166666667
2022-04-17,307.64208333333335
2022-04-18,368.9629166666667
2022-04-19,413.83125
2022-04-20,358.26
2022-04-21,357.93
2022-04-22,344.79625000000004
2022-04-23,328.92625
2022-04-24,301.1775
2022-04-25,305.58
2022-04-26,255.28
2022-04-27,371.03458333333333
2022-04-28,388.6675
2022-04-29,400.18416666666667
2022-04-30,354.96625
2022-05-01,384.82124999999996
2022-05-02,224.95083333333332
2022-05-03,204.73375
2022-05-04,293.40625
2022-05-05,169.71375
2022-05-06,308.0266666666667
2022-05-07,285.0370833333333
2022-05-08,245.59375
2022-05-09,158.45791666666665
2022-05-10,140.29625
2022-05-11,146.19375
2022-05-12,149.20666666666668
2022-05-13,173.01666666666665
2022-05-14,335.79541666666665
2022-05-15,368.25541666666663
2022-05-16,302.8020833333333
2022-05-17,265.21166666666664
2022-05-18,231.85958333333335
2022-05-19,181.81958333333333
2022-05-20,273.90791666666667
2022-05-21,401.78583333333336
2022-05-22,285.41541666666666
2022-05-23,166.49625
2022-05-24,92.4575
2022-05-25,174.95208333333335
2022-05-26,308.10291666666666
2022-05-27,258.28458333333333
2022-05-28,258.9920833333333
2022-05-29,314.7975
2022-05-30,222.36125
2022-05-31,227.11791666666667
2022-06-01,427.05708333333337
2022-06-02,364.6154166666667
2022-06-03,406.49291666666664
2022-06-04,405.14416666666665
2022-06-05,396.0491666666667
2022-06-06,306.2775
2022-06-07,324.9245833333334
2022-06-08,411.3575
2022-06-09,375.68083333333334
2022-06-10,371.10291666666666
2022-06-11,405.2
2022-06-12,361.10625
2022-06-13,268.15875
2022-06-14,286.0358333333333
2022-06-15,218.74916666666664
2022-06-16,160.42708333333334
2022-06-17,119.6225
2022-06-18,98.82
2022-06-19,158.76916666666668
2022-06-20,214.61125
2022-06-21,175.14958333333334
2022-06-22,157.44375
2022-06-23,190.38125
2022-06-24,246.01708333333332
2022-06-25,368.25083333333333
2022-06-26,200.09583333333333
2022-06-27,122.12291666666665
2022-06-28,134.69458333333333
2022-06-29,157.72916666666666
2022-06-30,108.26958333333333
2022-07-01,77.86333333333333
2022-07-02,101.84791666666666
2022-07-03,91.69
2022-07-04,116.47125
2022-07-05,168.21125
2022-07-06,107.85208333333333
2022-07-07,112.41375
2022-07-08,109.08625
2022-07-09,117.94583333333333
2022-07-10,106.58083333333333
2022-07-11,130.81208333333333
2022-07-12,152.41958333333335
2022-07-13,124.03458333333333
2022-07-14,120.13291666666667
2022-07-15,115.59708333333333
2022-07-16,112.94875
2022-07-17,93.48166666666667
2022-07-18,123.165
2022-07-19,162.06333333333333
2022-07-20,172.92416666666668
2022-07-21,111.28166666666668
2022-07-22,142.34
2022-07-23,83.69791666666667
2022-07-24,88.93708333333332
